mntiadd,mntiadmin,mntiadminnum,mntidetails,mntihigh,mntilistno,mntiname,mntinfdt,mntisname,mntisummary,mntitop,admin_primary,admin_secondary,height_category,details_length,has_rock,has_water,gradient,암반구간비율,course_distance_km,누적상승고도,peakfit_score,weather_status,tour_demand_score,transport_score
전라북도 존주시 덕진구 덕진동1가 ,전주시청,063-222-1000,"도천봉에서 장구봉으로 이어진 자락은 장구봉을 중심으로 열십자를 그으며 다시 세 자락으로 나뉜다. 한 자락은 방죽안 뒷산을 이루고, 곧장 뻗어 내린 자락은 천마산으로 솟았다가 사금평까지 부챗살처럼 갈라지고 또 한 자락은 떼밭날, 갈마봉으로 이어져 건지산을 형성한다. 활잡이 주를 이루나 전주시와 전북대학교의 꾸준한 조림 및 관리로 수종이 타 공원보다 다양하다.",99.4,451100301,건지산,20201201, , , ,전라북도,존주시,입문(0~300m),200,False,False,12.734706926010748,6.974714616692836,2.9106166100141726,87.76122743730936,17.0,맑음(안전),47.7,89.9
충청남도 공주시 이인면 초봉리,공주시청,1899-0088,( - ),237.0,441500201,건지산,20201201, , , ,충청남도,공주시,입문(0~300m),5,False,False,23.73459977473469,6.801407717603004,8.996385945589473,186.47259410639518,30.7,맑음(안전),83.2,86.0
충청남도 서천군 한산면 지현리,서천군청,041-950-4114,"건지산(乾芝山)은 한산면 내 지현리와 호암리 사이에 있으며, 서천군에 통합되기 이전 옛 한산군의 중심지이며 현재도 서천 동부지역의 중심지이다. 건지산은 높은 편은 아니나 정상에서 바라보면 금강 하류와 서해를 관망할 수 있다. 지리적으로 금강 하류의 수륙 교통의 요지였으나 현재는 금강하굿둑의 건설로 그 기능을 상실하였다.",,447700101,건지산,20201201, , , ,충청남도,서천군,,179,False,False,7.750418882919865,6.186113782151843,5.133662347325229,,0.0,맑음(안전),46.1,61.0
경기도 양평군 양동면 금왕리,양평군청,031-773-5101,( - ),266.7,418300401,건지산,20201201, , , ,경기도,양평군,입문(0~300m),5,False,False,11.821327021005171,7.527166395576412,2.8789839491510745,209.86107303581255,21.3,맑음(안전),77.4,62.6
경기도 용인시 처인구 원삼면 맹리,용인시청,1577-1122,( - ),410.6,414600201,건지산,20201201, , , ,경기도,용인시,초급(300~600m),5,False,False,7.269470424811781,1.586051052930737,1.6071639197939518,346.8295348018421,17.4,맑음(안전),61.4,72.0
경상남도 거창군 거창읍 가지리,거창군청,055-940-3114,"거열산(건흥산)은 백두대간의 덕유 대봉에서 남쪽으로 내린 산줄기의 끄트머리에 솟은 지맥이다. 거창읍의 바로 뒤편에 위치하여 거창읍의 진산(鎭山)으로 불린다. 거창의 다른 산들에 비해 높지는 않으나 정상에 오르면 거창읍이 한눈에 내려 보인다. 서쪽으로 금원 기백 남덕유가, 동북으로는 수도 양각 보해 금귀산이, 동남으로 미녀봉 오도산 감악산이 시야에 들어온다. 거창읍 상림리와 가지리에 걸쳐있다. 산 북쪽으로 아홉산 취우령이 있으며 남쪽으로 소분지의 건흥평전이있다.",573.2,488800401,건흥산,20201201, , , ,경상남도,거창군,초급(300~600m),259,False,False,23.493872365571256,8.808707591989284,6.257923310926252,402.27796908357374,32.1,맑음(안전),87.3,40.0
경기도 하남시 하산곡동 ,하남시청,031-790-6114,"하남시청에서 동쪽으로 5km 떨어져 있는 산으로 일설에 의하면 검단선사가 은거하였다 하여 검단산으로 불린다. 산행 초입은 야산과 같아 느낌을 주지만 산 중간쯤 오르면 어느 산 못지않게 뛰어난 숲과 아름다운 풍경과 고사목이 군데군데 널려 있다. 정상은 넓은 공터로 사방이 확 트여 있고 팔당댐은 물론, 북한강과 남한강의 합류 지점인 양수리 일대를 시원하게 내려다볼 수 있으며 예봉산, 운길산, 도봉산, 북한산 등을 조망할 수 있다. 검단산 산행 들머리인 배알미동은 ‘도성을 떠나는 사람들이 이곳부터는 임금이 거처하는 곳이 보이지 않거나, 또는 멀리서 도성 근처로 다가오는 길손이 이곳에 들면 임금을 찾아뵈울 수 있게 된다’는 설이 전해지는 마을이다. 검단산은 최근에 지어진 ‘통일정사’로 인해 불경을 들으며 산행을 시작할 수 있다.",658.4,414500201,검단산,20201201, , , ,경기도,하남시,중급(600~1000m),410,False,False,22.54678706761962,8.71843527745232,5.982896788042749,538.4993013353449,34.9,맑음(안전),54.0,54.5
경상남도 함안군 함안면 대산리,함안군청,055-580-2114,( - ),,487300201,검단산,20201201, , , ,경상남도,함안군,,5,False,False,10.158832554303112,0.29247283034559146,7.614505790137848,,0.0,맑음(안전),78.4,52.5
경기도 광주시 남한산성면 검복리,광주시청,031-760-2000,( - ),536.4,416100201,검단산,20201201, , , ,경기도,광주시,초급(300~600m),5,False,False,18.19968092068358,8.258167505647627,9.067193450651319,443.8911951269959,31.2,흐림(보통),54.1,55.0
전라남도 영광군 군남면 양덕리,영광군청,061-350-5114,( - ),112.7,468702001,검덕산,20201201, , , ,전라남도,영광군,입문(0~300m),5,False,False,21.344444004024318,1.288698674734452,2.174955969465751,84.34517768276898,16.3,흐림(보통),82.8,88.4
경상북도 영양군 수비면 본신리,영양군청,054-682-2241,"검마산은 영양군과 울진군의 경계 지점에 위치하고 있으며 정상의 높이는 해발 1,023M 이다. 낙동정맥이 지나가는 길목이기도 한 이산은 산세가 전체적으로 웅장하며 산 중턱까지 임도가 지나가고 중턱 바로 위로부터는 칼날 같은 기암들이 뽀곡히 박혀 있다. 산의 북쪽 계곡엔 금강송 군락지가 있어 한층 더 아름다움을 더 하며 산의 동남쪽 계곡은 검마산 자연휴양림이 있어 연중 내내 많은 사람들이 즐겨 찾는다. 산 전체에 펼쳐져 있는 참나무와 활엽수는 금강송 소나무와 멋진 조화를 이뤄 웅장한 아름다움을 더 한다 하겠다.",,477600101,검마산,20201201, , , ,경상북도,영양군,,287,True,True,16.10401623198925,16.70237708518284,7.71772016789308,,0.0,맑음(안전),92.4,56.8
전라남도 신안군 흑산면 사리,신안군청,061-271-1004,( - ),213.5,469100101,검머리,20201201, , , ,전라남도,신안군,입문(0~300m),5,False,False,15.59301156712013,7.435082562916078,3.093001524829449,153.35241646636686,22.3,맑음(안전),47.6,51.5
경상남도 산청군 단성면 묵곡리,산청군청,055-970-6000,( - ),,488600701,검무봉,20201201, , , ,경상남도,산청군,,5,False,False,9.837045818009035,1.607598960483082,8.794504951835894,,0.0,비/눈(위험),92.0,70.3
경상북도 안동시 풍산읍 오미리,안동시청,054-856-5701,( - ),283.8,471700301,검무산,20201201, , , ,경상북도,안동시,입문(0~300m),5,False,False,6.862055356117985,8.179670241190621,8.462039867824076,248.4651998481084,26.6,맑음(안전),75.6,91.9
전라남도 무안군 현경면 오류리,무안군청,061-450-5114,( - ),332.0,468400301,검무산,20201201, , , ,전라남도,무안군,초급(300~600m),5,False,False,22.944315159066534,8.32134177957742,6.096746917377128,281.45121720824403,27.8,맑음(안전),47.6,54.5
강원특별자치도 춘천시 남산면 강촌리,춘천시청,033-253-3700,검봉은 춘천시 남산면 강촌리 북한강 변에 솟아 있으며 구곡폭포로 유명한 봉화산(487m)과 산줄기를 잇고 있다. 봉화산과 이웃해 있어 구곡폭포 방향을 산행 기점으로 삼을 수도 있으나 구곡폭포에서 문배마을에 이르는 널따란 길이 나 있어 산행 첫머리로는 어울리지 않아 강촌리 강 선사를 들머리로 하는 것이 보통이다. 검봉은 칼을 세워 놓은 것처럼 생겼다고 해서 칼봉으로도 불린다. 또 주위 경관이 아름다워 사계절 내내 많은 관광객이 찾고 있으며 특히 겨울철에는 빙벽 교육 장소로도 인기 있다. 강촌역 뒤 강 선사로 오르면 첫 번째 봉우리에서 오른쪽으로는 의암호가 보이며 왼쪽으로는 경기도와 경계 지점인 도계휴게소 및 강촌휴게소가 보인다. 아득하게 보이는 발아래 경치를 감상한 뒤 능선을 따라 2~3시간 정도 오르면 아홉 구비 계곡을 돌아볼 수 있는 구곡정이 나타나며 50여m 높이의 구곡폭포에서 물안개를 일으키며 떨어지는 물줄기가 보인다.,104.3,421100201,검봉산,20201201, , , ,강원특별자치도,춘천시,입문(0~300m),467,False,True,23.008361143266608,5.074677337608362,7.537063788298148,73.29673225667665,24.8,맑음(안전),65.7,44.7
충청남도 홍성군 은하면 목현리,홍성군청,041-630-1114,( - ),133.1,448000201,검봉산,20201201, , , ,충청남도,홍성군,입문(0~300m),5,False,False,17.66202914546536,0.0638587171683358,4.171975962061861,99.78177605104408,21.1,흐림(보통),49.7,61.4
강원특별자치도 삼척시 원덕읍 옥원리,삼척시청,033-572-2011,산불피해지여서 자연경관은 그다지 좋지 않으나 빠른 자연복구로 인하여 자연경관이 서서히 옛 모습을 찾아가고 있다. 산의 높이는 그다지 높지 않은 편이나 훼손지역이 틈틈이 보여 약간 위험하나 복구를 하면 위험한 곳이 없으므로 산행이 편한 곳이다.,686.4,422300401,검봉산,20201201, , , ,강원특별자치도,삼척시,중급(600~1000m),135,False,False,11.780595820974014,2.870381331749128,5.504927140928924,509.9137219853016,26.8,맑음(안전),82.0,84.9
전라북도 군산시 옥도면 어청도리,군산시청,063-454-4000,( - ),103.1,451300201,검산봉,20201201, , , ,전라북도,군산시,입문(0~300m),5,False,False,11.984191492253217,6.169269183757422,8.483913630539009,77.75402648412236,22.8,맑음(안전),85.5,73.0
전라남도 화순군 한천면 오음리,화순군청,061-374-0001,( - ),403.8,467900201,검설산,20201201, , , ,전라남도,화순군,초급(300~600m),5,False,False,19.519113577404788,9.811861780274235,5.403754175972319,302.65292704780364,25.3,비/눈(위험),46.3,89.0
경기도 구리시 갈매동 ,구리시청,031-557-1010,"검암산은 중랑구 신내동과 구리시 갈매동 경계에 있는 산으로 구릉산으로 부르기도 한다. 동구릉으로 알려져 있고 북쪽으론 불암산을 바라보고 있으며 남서쪽으론 봉화산이 보인다. 정상이후로 서울시와의 경계를 이루며 군부대가 주둔하고 있어 사람의 출입이 잦은곳은 아니다. 원래 아차산줄기에서 뻗어나와 이어지는 곳이었지만 태릉구리간 고속도로로 인해 맥이 끊겨있다. 구릉산은 불암산과 망우산 사이에 솟아 있는 표고 177.9m의 잔구성 산지이다. 구릉산의 산세는 남북으로 향해 있으면서 동쪽으로 흐르는 계류는 왕숙천을 이루고, 서쪽으로 흐르는 계류는 묵동천 을 거쳐 중랑천을 이루어 한강으로 합류된다. 구릉산의 지질을 보면 북서쪽은 화강암, 동남쪽은 호상편마암으로 이루어졌다. 토양은 산성암지역으로 산록지 토양과 저구릉곡간 토양이 혼합되어 있다. 구릉산의 수림은 소나무가 울창한 동구릉 일대를 제외하고 산림녹화를 위해 속성으로 식목한 아까시나무가 대종을 이룬다. 그외 자연수종으로 상수리나무·굴참나무·싸리나무 등이 있으며, 주택가 기슭에는 배나무·복숭아나무 등이 식재된 과수원이 발달되어 있다.",,413603301,검암산,20201201, , , ,경기도,구리시,,549,False,True,22.942205199051543,6.3181352701666835,4.541285255266255,,0.0,맑음(안전),70.4,97.6
전라남도 곡성군 오산면 선세리,곡성군청,061-363-2011,( - ),488.0,467200101,검장산,20201201, , , ,전라남도,곡성군,초급(300~600m),5,False,False,22.741728485302346,2.5980358106415977,5.700805801627549,386.3925944198497,27.3,맑음(안전),88.9,87.6
충청북도 청주시 상당구 산성동 ,청주시 상당구청,043-201-5114," 것대산은 상당산 위쪽에 있는 산으로 해발 484m의 높은 산이다. 일명 '거질대산', '상령산'이라고도 한다. 것대산에는 조선 시대에 봉수가 있어 남쪽으로는 문의현(文義縣)의 소이산(所伊山), 북쪽으로는 진천현(鎭川縣)의 소을산(所乙山)봉수와 연계되었다. 식생은 소나무를 비롯하여 참나무, 단풍나무가 있어서 가을이면 산이 아름답다. 또한 지형은 그리 험하지 않아 등산객들이 자주 이용하는 산이기도 하다.",,431105201,것대산,20201201, , , ,충청북도,청주시,,226,False,False,20.597510917152476,6.340057030996114,8.540118645716356,,0.0,흐림(보통),96.2,76.2
전라북도 남원시 수지면 고평리,남원시청,063-625-6131,( - ),775.1,451900101,견두산,20201201, , , ,전라북도,남원시,중급(600~1000m),5,False,False,17.840632923085757,5.3998537971585545,4.349268402652418,636.625551965697,32.2,맑음(안전),70.8,69.6
전라남도 구례군 산동면 계천리,구례군청,061-782-2014,"견두산, 즉 개머리라는 아름답지 못한 이름에도 불구하고 첫인상이 아주 좋은 산이다. 곳곳에서 조망 좋고 숲이 무척 아름답다, 견두산과 천마산, 깃대봉 모두 지리 서남부 능선이라 조망이 탁월하다. 노고단에서 만복대까지 출렁이는 능선머머 바래봉과 반야봉도 보인다. 서로는 문득 고리와 동악산릉이 내내 시원스럽다. 맑은 날이면 광양 백운산과 순천 조계산까지 보인다. 예전 산행 기록을 보면 능선에 관목이 많아 무척 안 좋았다. 그러나 지금은 깔끔하게 정비되어 전 구간 일급산책로다. 솔숲이 곳곳에 아름답고 지리산 지능선답게 눈길 끄는 고목 활엽수도 더러 보인다. 눈꽃 피었을 때가 참 보기 좋다.",,467300201,견두산,20201201, , , ,전라남도,구례군,,330,False,False,6.682799299900976,7.798453951511436,2.9769735416538223,,0.0,맑음(안전),97.0,42.4
강원특별자치도 양양군 현남면 견불리,양양군청,033-670-2114,( - ),,428305501,견불리산,20201201, , , ,강원특별자치도,양양군,,5,False,False,8.232574281892276,1.069806388269584,7.552119172811636,,0.0,맑음(안전),72.1,99.1
전라남도 신안군 안좌면 반월리,신안군청,061-271-1004,( - ),,469100201,견산,20201201, , , ,전라남도,신안군,,5,False,False,22.971083770541586,7.61027902502028,8.520814808018695,,0.0,맑음(안전),63.7,63.0
충청남도 공주시 금학동 ,공주시청,1899-0088,( - ),,441504501,견준산,20201201, , , ,충청남도,공주시,,5,False,False,17.1285811931918,5.412665786761103,2.3554185674500334,,0.0,맑음(안전),90.9,49.1
경기도 가평군 북면 적목리,가평군청,031-580-2114,"개이빨산은 경기도 포천군 이동면과 가평군 북면의 경계를 이루는 산으로 국망봉(國望峰, 1,168m)과 강씨봉(姜氏峰, 830m) 사이에 있다. 멀리서 이 산 정상부를 바라보면 정상 일원의 능선 10여 개가 톱니처럼 돌출돼 있어 마치 개 이빨을 연상케 해 이 산의 이름을 개이빨산이라 부르게 된 것이다. 그래서 산자락에 사는 주민들은 이 산을 일명 견치산(犬齒山), 또는 견아산(犬牙山)이라 불러 왔다고 한다.",,418200401,견치봉,20201201, , , ,경기도,가평군,,229,False,False,5.1839410323325925,9.629920038589946,3.53892995842553,,0.0,맑음(안전),69.6,80.0
